"State","County","Model Year","Make","Model","TTL_VEHICLES"
WA,Pend Oreille,2024,TESLA,MODEL 3,1
WA,Pend Oreille,2024,TESLA,MODEL Y,1
WA,Pend Oreille,2024,FORD,MUSTANG MACH-E,2
WA,Pend Oreille,2024,TOYOTA,RAV4 PRIME,1
WA,Pend Oreille,2024,SUBARU,SOLTERRA,3
WA,Pend Oreille,2024,HYUNDAI,TUCSON,1
WA,Pend Oreille,2025,CHEVROLET,EQUINOX,1
WA,Pend Oreille,2025,NISSAN,LEAF,1
WA,Pend Oreille,2025,TESLA,MODEL Y,3
WA,Pend Oreille,2025,RIVIAN,R1T,1
ME,Penobscot,2012,TOYOTA,PRIUS PHEV,1
WA,Pierce,2008,TESLA,ROADSTER,1
WA,Pierce,2010,TESLA,ROADSTER,1
WA,Pierce,2011,NISSAN,LEAF,11
WA,Pierce,2011,CHEVROLET,VOLT,7
WA,Pierce,2012,MITSUBISHI,I-MIEV,8
WA,Pierce,2012,NISSAN,LEAF,11
WA,Pierce,2012,TESLA,MODEL S,9
WA,Pierce,2012,TOYOTA,PRIUS PHEV,10
WA,Pierce,2012,CHEVROLET,VOLT,30
WA,Pierce,2013,FIAT,"500",5
WA,Pierce,2013,FORD,C-MAX,8
WA,Pierce,2013,FORD,FOCUS,5
WA,Pierce,2013,SMART,FORTWO ELECTRIC DRIVE,4
WA,Pierce,2013,FORD,FUSION,14
WA,Pierce,2013,NISSAN,LEAF,11
WA,Pierce,2013,TESLA,MODEL S,43
WA,Pierce,2013,TOYOTA,PRIUS PHEV,10
WA,Pierce,2013,TOYOTA,RAV4,1
WA,Pierce,2013,CHEVROLET,VOLT,47
WA,Pierce,2014,FIAT,"500",3
WA,Pierce,2014,HONDA,ACCORD,2
WA,Pierce,2014,MERCEDES-BENZ,B-CLASS,2
WA,Pierce,2014,FORD,C-MAX,10
WA,Pierce,2014,CADILLAC,ELR,4
WA,Pierce,2014,FORD,FOCUS,7
WA,Pierce,2014,SMART,FORTWO ELECTRIC DRIVE,5
WA,Pierce,2014,FORD,FUSION,16
WA,Pierce,2014,BMW,I3,18
WA,Pierce,2014,NISSAN,LEAF,11
WA,Pierce,2014,TESLA,MODEL S,22
WA,Pierce,2014,PORSCHE,PANAMERA,2
WA,Pierce,2014,TOYOTA,PRIUS PHEV,8
WA,Pierce,2014,TOYOTA,RAV4,4
WA,Pierce,2014,CHEVROLET,SPARK,3
WA,Pierce,2014,CHEVROLET,VOLT,43
WA,Pierce,2015,FIAT,"500",6
WA,Pierce,2015,MERCEDES-BENZ,B-CLASS,2
WA,Pierce,2015,FORD,C-MAX,11
WA,Pierce,2015,VOLKSWAGEN,E-GOLF,11
WA,Pierce,2015,FORD,FOCUS,3
WA,Pierce,2015,SMART,FORTWO ELECTRIC DRIVE,4
WA,Pierce,2015,FORD,FUSION,19
WA,Pierce,2015,BMW,I3,14
WA,Pierce,2015,BMW,I8,6
WA,Pierce,2015,NISSAN,LEAF,11
WA,Pierce,2015,TESLA,MODEL S,35
WA,Pierce,2015,PORSCHE,PANAMERA,3
WA,Pierce,2015,TOYOTA,PRIUS PHEV,6
WA,Pierce,2015,KIA,SOUL,2
WA,Pierce,2015,CHEVROLET,SPARK,6
WA,Pierce,2015,CHEVROLET,VOLT,22
WA,Pierce,2016,FIAT,"500",5
WA,Pierce,2016,AUDI,A3,8
WA,Pierce,2016,MERCEDES-BENZ,B-CLASS,1
WA,Pierce,2016,FORD,C-MAX,10
WA,Pierce,2016,PORSCHE,CAYENNE,2
WA,Pierce,2016,VOLKSWAGEN,E-GOLF,12
WA,Pierce,2016,CADILLAC,ELR,2
WA,Pierce,2016,FORD,FOCUS,5
WA,Pierce,2016,FORD,FUSION,17
WA,Pierce,2016,BMW,I3,11
WA,Pierce,2016,NISSAN,LEAF,21
WA,Pierce,2016,TESLA,MODEL S,26
WA,Pierce,2016,TESLA,MODEL X,36
WA,Pierce,2016,HYUNDAI,SONATA,3
WA,Pierce,2016,KIA,SOUL,17
WA,Pierce,2016,CHEVROLET,SPARK,9
WA,Pierce,2016,CHEVROLET,VOLT,12
WA,Pierce,2016,BMW,X5,10
WA,Pierce,2016,VOLVO,XC90,5
WA,Pierce,2017,BMW,"330E",11
WA,Pierce,2017,FIAT,"500",6
WA,Pierce,2017,BMW,"740E",2
WA,Pierce,2017,AUDI,A3,11
WA,Pierce,2017,MERCEDES-BENZ,B-CLASS,2
WA,Pierce,2017,CHEVROLET,BOLT EV,22
WA,Pierce,2017,FORD,C-MAX,19
WA,Pierce,2017,PORSCHE,CAYENNE,5
WA,Pierce,2017,VOLKSWAGEN,E-GOLF,4
WA,Pierce,2017,FORD,FOCUS,3
WA,Pierce,2017,SMART,FORTWO,1
WA,Pierce,2017,FORD,FUSION,20
WA,Pierce,2017,MERCEDES-BENZ,GLE-CLASS,1
WA,Pierce,2017,BMW,I3,19
WA,Pierce,2017,HYUNDAI,IONIQ,1
WA,Pierce,2017,NISSAN,LEAF,11
WA,Pierce,2017,TESLA,MODEL 3,6
WA,Pierce,2017,TESLA,MODEL S,21
WA,Pierce,2017,TESLA,MODEL X,23
WA,Pierce,2017,KIA,OPTIMA,5
WA,Pierce,2017,CHRYSLER,PACIFICA,5
WA,Pierce,2017,TOYOTA,PRIUS PRIME,11
WA,Pierce,2017,HYUNDAI,SONATA,2
WA,Pierce,2017,KIA,SOUL,13
WA,Pierce,2017,CHEVROLET,VOLT,42
WA,Pierce,2017,BMW,X5,10
WA,Pierce,2017,VOLVO,XC90,4
WA,Pierce,2018,BMW,"330E",7
WA,Pierce,2018,FIAT,"500",4
WA,Pierce,2018,BMW,"530E",14
WA,Pierce,2018,BMW,"740E",1
WA,Pierce,2018,AUDI,A3,7
WA,Pierce,2018,CHEVROLET,BOLT EV,22
WA,Pierce,2018,PORSCHE,CAYENNE,1
WA,Pierce,2018,HONDA,CLARITY,20
WA,Pierce,2018,MINI,COUNTRYMAN,3
WA,Pierce,2018,CADILLAC,CT6,6
WA,Pierce,2018,VOLKSWAGEN,E-GOLF,3
WA,Pierce,2018,SMART,EQ FORTWO,3
WA,Pierce,2018,FORD,FOCUS,1
WA,Pierce,2018,FORD,FUSION,13
WA,Pierce,2018,MERCEDES-BENZ,GLC-CLASS,1
WA,Pierce,2018,MERCEDES-BENZ,GLE-CLASS,3
WA,Pierce,2018,BMW,I3,9
WA,Pierce,2018,NISSAN,LEAF,11
WA,Pierce,2018,TESLA,MODEL 3,22
WA,Pierce,2018,TESLA,MODEL S,16
WA,Pierce,2018,TESLA,MODEL X,30
WA,Pierce,2018,KIA,NIRO,11
WA,Pierce,2018,KIA,OPTIMA,5
WA,Pierce,2018,MITSUBISHI,OUTLANDER,9
WA,Pierce,2018,CHRYSLER,PACIFICA,24
WA,Pierce,2018,PORSCHE,PANAMERA,3
WA,Pierce,2018,TOYOTA,PRIUS PRIME,11
WA,Pierce,2018,VOLVO,S90,3
WA,Pierce,2018,KIA,SOUL,2
WA,Pierce,2018,CHEVROLET,VOLT,35
WA,Pierce,2018,BMW,X5,6
WA,Pierce,2018,VOLVO,XC60,7
WA,Pierce,2018,VOLVO,XC90,5
WA,Pierce,2019,FIAT,"500",1
WA,Pierce,2019,BMW,"530E",7
WA,Pierce,2019,CHEVROLET,BOLT EV,27
WA,Pierce,2019,PORSCHE,CAYENNE,6
WA,Pierce,2019,HONDA,CLARITY,6
WA,Pierce,2019,MINI,COUNTRYMAN,7
WA,Pierce,2019,SUBARU,CROSSTREK,7
WA,Pierce,2019,VOLKSWAGEN,E-GOLF,17
WA,Pierce,2019,AUDI,E-TRON,24
WA,Pierce,2019,SMART,EQ FORTWO,2
WA,Pierce,2019,FORD,FUSION,11
WA,Pierce,2019,MERCEDES-BENZ,GLC-CLASS,9
WA,Pierce,2019,JAGUAR,I-PACE,7
WA,Pierce,2019,BMW,I3,6
WA,Pierce,2019,BMW,I8,2
WA,Pierce,2019,HYUNDAI,IONIQ,6
WA,Pierce,2019,HYUNDAI,KONA,3
WA,Pierce,2019,NISSAN,LEAF,22
WA,Pierce,2019,TESLA,MODEL 3,22
WA,Pierce,2019,TESLA,MODEL S,13
WA,Pierce,2019,TESLA,MODEL X,14
WA,Pierce,2019,KIA,NIRO,26
WA,Pierce,2019,MITSUBISHI,OUTLANDER,10
WA,Pierce,2019,CHRYSLER,PACIFICA,14
WA,Pierce,2019,PORSCHE,PANAMERA,1
WA,Pierce,2019,TOYOTA,PRIUS PRIME,9
WA,Pierce,2019,VOLVO,S60,1
WA,Pierce,2019,CHEVROLET,VOLT,9
WA,Pierce,2019,VOLVO,XC60,7
WA,Pierce,2019,VOLVO,XC90,5
WA,Pierce,2020,BMW,"530E",4
WA,Pierce,2020,BMW,"745E",2
WA,Pierce,2020,LINCOLN,AVIATOR,4
WA,Pierce,2020,CHEVROLET,BOLT EV,33
WA,Pierce,2020,PORSCHE,CAYENNE,3
WA,Pierce,2020,HONDA,CLARITY,5
WA,Pierce,2020,AUDI,E-TRON SPORTBACK,2
WA,Pierce,2020,FORD,FUSION,6
WA,Pierce,2020,MERCEDES-BENZ,GLC-CLASS,3
WA,Pierce,2020,MINI,HARDTOP,1
WA,Pierce,2020,JAGUAR,I-PACE,9
WA,Pierce,2020,BMW,I3,3
WA,Pierce,2020,HYUNDAI,IONIQ,7
WA,Pierce,2020,HYUNDAI,KONA,17
WA,Pierce,2020,NISSAN,LEAF,32
WA,Pierce,2020,TESLA,MODEL 3,33
WA,Pierce,2020,TESLA,MODEL S,14
WA,Pierce,2020,TESLA,MODEL X,31
WA,Pierce,2020,TESLA,MODEL Y,22
WA,Pierce,2020,KIA,NIRO,28
WA,Pierce,2020,KIA,OPTIMA,1
WA,Pierce,2020,MITSUBISHI,OUTLANDER,4
WA,Pierce,2020,CHRYSLER,PACIFICA,18
WA,Pierce,2020,PORSCHE,PANAMERA,1
WA,Pierce,2020,TOYOTA,PRIUS PRIME,11
WA,Pierce,2020,AUDI,Q5 E,11
WA,Pierce,2020,LAND ROVER,RANGE ROVER,2
WA,Pierce,2020,LAND ROVER,RANGE ROVER SPORT,4
WA,Pierce,2020,VOLVO,S60,3
WA,Pierce,2020,VOLVO,S90,1
WA,Pierce,2020,PORSCHE,TAYCAN,5
WA,Pierce,2020,BMW,X3,6
WA,Pierce,2020,VOLVO,XC60,8
WA,Pierce,2020,VOLVO,XC90,5
WA,Pierce,2021,BMW,"330E",9
WA,Pierce,2021,BMW,"530E",2
WA,Pierce,2021,AUDI,A7 E,3
WA,Pierce,2021,LINCOLN,AVIATOR,6
WA,Pierce,2021,CHEVROLET,BOLT EV,22
WA,Pierce,2021,PORSCHE,CAYENNE,3
WA,Pierce,2021,HONDA,CLARITY,1
WA,Pierce,2021,MINI,COUNTRYMAN,1
WA,Pierce,2021,AUDI,E-TRON,15
WA,Pierce,2021,AUDI,E-TRON SPORTBACK,6
WA,Pierce,2021,FORD,ESCAPE,7
WA,Pierce,2021,MINI,HARDTOP,5
WA,Pierce,2021,BMW,I3,2
WA,Pierce,2021,VOLKSWAGEN,ID.4,38
WA,Pierce,2021,HYUNDAI,IONIQ,2
WA,Pierce,2021,HYUNDAI,KONA,24
WA,Pierce,2021,NISSAN,LEAF,38
WA,Pierce,2021,TESLA,MODEL 3,33
WA,Pierce,2021,TESLA,MODEL S,18
WA,Pierce,2021,TESLA,MODEL X,16
WA,Pierce,2021,TESLA,MODEL Y,45
WA,Pierce,2021,FORD,MUSTANG MACH-E,51
WA,Pierce,2021,KIA,NIRO,4
WA,Pierce,2021,CHRYSLER,PACIFICA,29
WA,Pierce,2021,TOYOTA,PRIUS PRIME,10
WA,Pierce,2021,POLESTAR,PS2,9
WA,Pierce,2021,AUDI,Q5 E,16
WA,Pierce,2021,TOYOTA,RAV4 PRIME,26
WA,Pierce,2021,VOLVO,S60,2
WA,Pierce,2021,PORSCHE,TAYCAN,5
WA,Pierce,2021,JEEP,WRANGLER,22
WA,Pierce,2021,BMW,X3,8
WA,Pierce,2021,BMW,X5,9
WA,Pierce,2021,VOLVO,XC40,10
WA,Pierce,2021,VOLVO,XC60,10
WA,Pierce,2021,VOLVO,XC90,20
WA,Pierce,2022,BMW,"330E",4
WA,Pierce,2022,BMW,"530E",3
WA,Pierce,2022,LUCID,AIR,7
WA,Pierce,2022,LINCOLN,AVIATOR,7
WA,Pierce,2022,CHEVROLET,BOLT EUV,22
WA,Pierce,2022,CHEVROLET,BOLT EV,15
WA,Pierce,2022,VOLVO,C40,8
WA,Pierce,2022,PORSCHE,CAYENNE,2
WA,Pierce,2022,LINCOLN,CORSAIR,9
WA,Pierce,2022,MINI,COUNTRYMAN,2
WA,Pierce,2022,AUDI,E-TRON,17
WA,Pierce,2022,AUDI,E-TRON GT,3
WA,Pierce,2022,AUDI,E-TRON SPORTBACK,4
WA,Pierce,2022,RIVIAN,EDV,11
WA,Pierce,2022,MERCEDES-BENZ,EQB-CLASS,4
WA,Pierce,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,7
WA,Pierce,2022,FORD,ESCAPE,19
WA,Pierce,2022,KIA,EV6,21
WA,Pierce,2022,FORD,F-150,20
WA,Pierce,2022,JEEP,GRAND CHEROKEE,18
WA,Pierce,2022,MINI,HARDTOP,10
WA,Pierce,2022,JAGUAR,I-PACE,1
WA,Pierce,2022,BMW,I4,3
WA,Pierce,2022,VOLKSWAGEN,ID.4,31
WA,Pierce,2022,HYUNDAI,IONIQ 5,23
WA,Pierce,2022,BMW,IX,8
WA,Pierce,2022,HYUNDAI,KONA,9
WA,Pierce,2022,NISSAN,LEAF,31
WA,Pierce,2022,TESLA,MODEL 3,33
WA,Pierce,2022,TESLA,MODEL S,20
WA,Pierce,2022,TESLA,MODEL X,28
